CdStationMesureEauxSurface;LbStationMesureEauxSurface;DurStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;CdProjStationMesureEauxSurface;LibelleProjection;CodeCommune;LbCommune;CodeDepartement;LbDepartement;CodeRegion;LbRegion;CdMasseDEau;CdEuMasseDEau;NomMasseDEau;CdEuSsBassinDCEAdmin;NomSsBassinDCEAdmin;CdBassinDCE;CdEuBassinDCE;NomEuBassinDCE;CdTronconHydrographique;CdCoursdEau;NomCoursdEau;CodeTypEthStationMesureEauxSurface;LibelleTypEthStationMesureEauxSurface;ComStationMesureEauxSurface;DateCreationStationMesureEauxSurface;DateArretActiviteStationMesureEauxSurface;DateMAJInfosStationMesureEauxSurface;FinaliteStationMesureEauxSurface;LocPreciseStationMesureEauxSurface;CodeNatureStationMesureEauxSurface;LibelleNatureStationMesureEauxSurface;AltitudePointCaracteritisque;PkPointTronconEntiteHydroPrincipale;PremierMoisAnneeEtiage;SuperficieBassinVersantReel;SuperficieBassinVersantTopo
02045050;LA MODER À AUENHEIM;;1067674;6868324;26;RGF93 / Lambert 93;67418;Rountzenheim-Auenheim;67;Bas-Rhin;44;Grand Est;CR156;;;;;;;;A3540100;A3--0100;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1997-01-01;;2022-04-05;;LA MODER À AUENHEIM;0;Nature de la station inconnue;119;;;;1706
02045150;LA SAUER À LEMBACH;;1047574;6893190;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;CR157;;;;;;;;A3600110;A3--0110;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2022-08-03;;LA SAUER À LEMBACH;0;Nature de la station inconnue;208;18.5;;;0.5
02045160;LE STEINBACH À LEMBACH;;1047922;6891811;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;CR200;;;;;;;;A3600520;A3600520;;2;Station qualité située sur un cours d'eau;;2001-01-01;2025-12-31;2023-03-17;;LE STEINBACH À LEMBACH;0;Nature de la station inconnue;206;;;;
02045167;LE HEIMBACH À LEMBACH;;1051237;6889006;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;CR157;;;;;;;;A3600870;A3600870;;2;Station qualité située sur un cours d'eau;;2013-01-01;2021-12-31;2023-09-15;;LE HEIMBACH À LEMBACH;0;Nature de la station inconnue;202;;;;
02045170;LE SCHMELZBACH À LEMBACH;;1049736;6887564;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;CR201;;;;;;;;A3610340;A3610340;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2019-05-13;;LE SCHMELZBACH À LEMBACH;0;Nature de la station inconnue;187;;;;
02045171;LE TRAUTBACH À LEMBACH;;1046227;6887363;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;;;;;;;;;A3610680;A3610680;;2;Station qualité située sur un cours d'eau;;2016-01-01;2021-12-31;2023-09-15;;LE TRAUTBACH À LEMBACH;0;Nature de la station inconnue;252;;;;
02045173;LE SOULZBACH À WOERTH;;1047325;6882779;26;RGF93 / Lambert 93;67550;Wœrth;67;Bas-Rhin;44;Grand Est;CR202;;;;;;;;A3610860;A3610860;;2;Station qualité située sur un cours d'eau;;2008-01-01;2025-12-31;2023-04-18;;LE SOULZBACH À WOERTH;0;Nature de la station inconnue;175;;;;
02045174;LA SAUER À LEMBACH (EICHHOLZ);;1049861;6888098;26;RGF93 / Lambert 93;67263;Lembach;67;Bas-Rhin;44;Grand Est;CR157;;;;;;;;A3610110;A3--0110;;2;Station qualité située sur un cours d'eau;;2016-04-01;2021-12-31;2023-09-15;;LA SAUER À LEMBACH (EICHHOLZ);0;Nature de la station inconnue;190;;;;
02045200;LA SAUER À GUNSTETT;;1048227;6878644;26;RGF93 / Lambert 93;67177;Gunstett;67;Bas-Rhin;44;Grand Est;CR712;;;;;;;;A3620110;A3--0110;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2023-03-16;;LA SAUER À GUNSTETT;0;Nature de la station inconnue;163;;;;134.5
02045250;LA SAUER À BETSCHDORF;;1061222;6875429;26;RGF93 / Lambert 93;67339;Betschdorf;67;Bas-Rhin;44;Grand Est;CR712;;;;;;;;A3630110;A3--0110;;2;Station qualité située sur un cours d'eau;;1999-01-01;2026-12-31;2023-01-06;;LA SAUER À BETSCHDORF;0;Nature de la station inconnue;132;;;;
02045275;LE HALBMÜHLBACH À WALBOURG;;1052549;6876107;26;RGF93 / Lambert 93;67511;Walbourg;67;Bas-Rhin;44;Grand Est;CR711;;;;;;;;A3640302;A3640302;;2;Station qualité située sur un cours d'eau;;2000-01-01;2018-12-31;2019-11-15;;LE HALBMÜHLBACH À WALBOURG;0;Nature de la station inconnue;150;;;;
02045283;LE HALBMÜHLBACH À HAGUENAU (CARREFOUR PARADE);;1059307;6875019;26;RGF93 / Lambert 93;67180;Haguenau;67;Bas-Rhin;44;Grand Est;CR711;;;;;;;;A3640302;A3640302;;2;Station qualité située sur un cours d'eau;;1999-01-01;;2021-12-01;;LE HALBMÜHLBACH À HAGUENAU (CARREFOUR PARADE);0;Nature de la station inconnue;138;;;;
02045350;L'EBERBACH À WALBOURG;;1050068;6875488;26;RGF93 / Lambert 93;67511;Walbourg;67;Bas-Rhin;44;Grand Est;CR199;;;;;;;;A3660210;A36-0210;;2;Station qualité située sur un cours d'eau;;2000-01-01;;2021-12-01;;L'EBERBACH À WALBOURG;0;Nature de la station inconnue;159;;;;
02045425;LE BRUMBACH À HAGUENAU;;1062441;6870508;26;RGF93 / Lambert 93;67180;Haguenau;67;Bas-Rhin;44;Grand Est;CR203;;;;;;;;A3670730;A3670730;;2;Station qualité située sur un cours d'eau;;2008-01-01;2021-12-31;2021-08-05;;LE BRUMBACH À HAGUENAU;0;Nature de la station inconnue;131;;;;
02045500;L'EBERBACH À LEUTENHEIM;;1067832;6872036;26;RGF93 / Lambert 93;67264;Leutenheim;67;Bas-Rhin;44;Grand Est;CR199;;;;;;;;A3680210;A36-0210;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-03-16;;L'EBERBACH À LEUTENHEIM;0;Nature de la station inconnue;118;;;;173.5
02046000;LA SAUER À BEINHEIM;;1072845;6874866;26;RGF93 / Lambert 93;67025;Beinheim;67;Bas-Rhin;44;Grand Est;CR160;;;;;;;;A3690110;A3--0110;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-03-16;;LA SAUER À BEINHEIM;0;Nature de la station inconnue;114;;;;458.2
02051000;LA MOSELLE À ELOYES;;968591;6783106;26;RGF93 / Lambert 93;88158;Éloyes;88;Vosges;44;Grand Est;CR209;;;;;;;;A4210060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-11-22;;LA MOSELLE À ELOYES;0;Nature de la station inconnue;368;;;;649.23
02046400;LE SELTZBACH À SOULTZ-SOUS-FORÊTS;;1057298;6881825;26;RGF93 / Lambert 93;67474;Soultz-sous-Forêts;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3700200;A37-0200;;2;Station qualité située sur un cours d'eau;;1992-09-01;2018-12-31;2019-11-05;;LE SELTZBACH À SOULTZ-SOUS-FORÊTS;0;Nature de la station inconnue;150;;;;35.93
02046412;LE FROESCHWILLERBACH À LOBSANN (AMONT);;1055340;6884664;26;RGF93 / Lambert 93;67271;Lobsann;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3700680;A3700680;;2;Station qualité située sur un cours d'eau;;2016-01-01;2021-12-31;2023-09-15;;LE FROESCHWILLERBACH À LOBSANN (AMONT);0;Nature de la station inconnue;181;;;;
02046423;LE FROESCHWILLERBACH À SOULTZ-SOUS-FORETS (AMONT);;1057324;6882211;26;RGF93 / Lambert 93;67474;Soultz-sous-Forêts;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3700680;A3700680;;2;Station qualité située sur un cours d'eau;;2016-04-01;2021-12-31;2023-09-15;;LE FROESCHWILLERBACH À SOULTZ-SOUS-FORETS (AMONT);0;Nature de la station inconnue;152;;;;
02046500;LE WINTZENBACH À HOFFEN;;1061888;6881713;26;RGF93 / Lambert 93;67206;Hoffen;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3710640;A3710640;;2;Station qualité située sur un cours d'eau;;1992-09-01;;2022-11-22;;LE WINTZENBACH À HOFFEN;0;Nature de la station inconnue;138;;;;27.4
02046550;LE MIRGRABEN À FORSTFELD;;1069410;6875963;26;RGF93 / Lambert 93;67140;Forstfeld;67;Bas-Rhin;44;Grand Est;CR204;;;;;;;;A3690410;A3690410;;2;Station qualité située sur un cours d'eau;;2008-01-01;2021-12-31;2021-05-05;;LE MIRGRABEN À FORSTFELD;0;Nature de la station inconnue;122;;;;
02046600;LE HAUSAUERBACH À HUNSPACH;;1062652;6885071;26;RGF93 / Lambert 93;67213;Hunspach;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3710350;A3710350;;2;Station qualité située sur un cours d'eau;;1993-01-01;2023-12-31;2022-11-22;;LE HAUSAUERBACH À HUNSPACH;0;Nature de la station inconnue;143;;;;40.73
02046800;LE SELTZBACH À HATTEN;;1064799;6879616;26;RGF93 / Lambert 93;67184;Hatten;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3720200;A37-0200;;2;Station qualité située sur un cours d'eau;;2000-01-01;;2022-11-22;;LE SELTZBACH À HATTEN;0;Nature de la station inconnue;132;;;;139.08
02046850;LE SEEBACH À BUHL;;1066338;6879927;26;RGF93 / Lambert 93;67069;Buhl;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3720410;A3720410;;2;Station qualité située sur un cours d'eau;;1992-09-01;2023-12-31;2022-11-22;;LE SEEBACH À BUHL;0;Nature de la station inconnue;131;;;;
02046860;L'ENGELBACH (NOUVEAU SELTZBACH) À HATTEN;;1065656;6879465;26;RGF93 / Lambert 93;67184;Hatten;67;Bas-Rhin;44;Grand Est;CR206;;;;;;;;A3720520;A3720520;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2023-09-25;;L'ENGELBACH (NOUVEAU SELTZBACH) À HATTEN;0;Nature de la station inconnue;130;;;;
02046870;L'ENGELBACH (EICHELGRABEN) À HATTEN;;1064808;6879519;26;RGF93 / Lambert 93;67184;Hatten;67;Bas-Rhin;44;Grand Est;CR206;;;;;;;;A3720520;A3720520;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2022-11-22;;L'ENGELBACH (EICHELGRABEN) À HATTEN;0;Nature de la station inconnue;133;;;;
02047000;LE SELTZBACH À NIEDERROEDERN;;1069813;6878876;26;RGF93 / Lambert 93;67330;Niederrœdern;67;Bas-Rhin;44;Grand Est;CR205;;;;;;;;A3730200;A37-0200;;2;Station qualité située sur un cours d'eau;;1967-01-01;;2023-03-16;;LE SELTZBACH À NIEDERROEDERN;0;Nature de la station inconnue;125;;;;199
02047300;LE RHIN À LAUTERBOURG-KARLSRUHE;;1080361;6885745;26;RGF93 / Lambert 93;67261;Lauterbourg;67;Bas-Rhin;44;Grand Est;CR4;;;;;;;;A3750000;A---0000;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2023-09-18;;LE RHIN À LAUTERBOURG-KARLSRUHE;0;Nature de la station inconnue;110;;;;2669
02047500;LA LAUTER À WEILER;;1058216;6893712;26;RGF93 / Lambert 93;67544;Wissembourg;67;Bas-Rhin;44;Grand Est;CR207;;;;;;;;A3800200;A38-0200;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1991-01-01;;2023-09-15;;LA LAUTER À WEILER;0;Nature de la station inconnue;168;;;;10.2
02047660;LA LAUTER À WISSEMBOURG (AVAL STEP);;1070077;6890310;26;RGF93 / Lambert 93;67544;Wissembourg;67;Bas-Rhin;44;Grand Est;CR207;;;;;;;;A3810200;A38-0200;;2;Station qualité située sur un cours d'eau;;2000-01-01;2026-12-31;2023-03-14;;LA LAUTER À WISSEMBOURG (AVAL STEP);0;Nature de la station inconnue;135;;;;
02047750;LA LAUTER À LAUTERBOURG (B);;1079072;6887630;26;RGF93 / Lambert 93;67261;Lauterbourg;67;Bas-Rhin;44;Grand Est;CR207;;;;;;;;A3830200;A38-0200;;2;Station qualité située sur un cours d'eau;;1973-01-01;;2023-03-16;;LA LAUTER À LAUTERBOURG (B);0;Nature de la station inconnue;115;;;;92
02049000;LA MOSELLE À SAULX;;975277;6762983;26;RGF93 / Lambert 93;88408;Rupt-sur-Moselle;88;Vosges;44;Grand Est;CR208;;;;;;;;A4050060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-09-25;;LA MOSELLE À SAULX;0;Nature de la station inconnue;439;469.71;;;151.6
02048960;LE RUISSEAU DE LA COLLINE DE FRESSE À FRESSE-SUR-MOSELLE;;985320;6761173;26;RGF93 / Lambert 93;88188;Fresse-sur-Moselle;88;Vosges;44;Grand Est;CR713;;;;;;;;A4020870;A4020870;;2;Station qualité située sur un cours d'eau;;1999-01-01;;2023-02-17;;LE RUISSEAU DE LA COLLINE DE FRESSE À FRESSE-SUR-MOSELLE;0;Nature de la station inconnue;630;;;;
02048980;LA MOSELLE À RAMONCHAMP;;979342;6761239;26;RGF93 / Lambert 93;88369;Ramonchamp;88;Vosges;44;Grand Est;CR208;;;;;;;;A4040060;A---0060;;2;Station qualité située sur un cours d'eau;;1989-01-01;;2023-03-16;;LA MOSELLE À RAMONCHAMP;0;Nature de la station inconnue;468;;;;118.54
02049500;LA MOSELOTTE À SAULXURES-SUR-MOSELOTTE;;978578;6769041;26;RGF93 / Lambert 93;88467;Thiéfosse;88;Vosges;44;Grand Est;CR223;;;;;;;;A4140200;A41-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-03-16;;LA MOSELOTTE À SAULXURES-SUR-MOSELOTTE;0;Nature de la station inconnue;440;;;;157.81
02049610;LA MOSELOTTE À VAGNEY (ZAINVILLERS);;977407;6771825;26;RGF93 / Lambert 93;88486;Vagney;88;Vosges;44;Grand Est;CR223;;;;;;;;A4140200;A41-0200;;2;Station qualité située sur un cours d'eau;;2016-01-01;2020-12-31;2019-11-07;;LA MOSELOTTE À VAGNEY (ZAINVILLERS);0;Nature de la station inconnue;0;;;;
02049640;LA MOSELOTTE AU SYNDICAT (NOL);;976514;6774315;26;RGF93 / Lambert 93;88462;Le Syndicat;88;Vosges;44;Grand Est;CR224;;;;;;;;A4140200;A41-0200;;2;Station qualité située sur un cours d'eau;;2016-01-01;2020-12-31;2019-11-07;;LA MOSELOTTE AU SYNDICAT (NOL);0;Nature de la station inconnue;0;;;;
02049900;LA CLEURIE À CLEURIE;;975792;6779526;26;RGF93 / Lambert 93;88109;Cleurie;88;Vosges;44;Grand Est;CR225;;;;;;;;A4170300;A4170300;;2;Station qualité située sur un cours d'eau;;1976-01-01;;2023-03-16;;LA CLEURIE À CLEURIE;0;Nature de la station inconnue;470;;;;58.56
02050000;LA MOSELOTTE À AUTRIVE;;970295;6774446;26;RGF93 / Lambert 93;88409;Saint-Amé;88;Vosges;44;Grand Est;CR224;;;;;;;;A4180200;A41-0200;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-11-22;Contrôle de surveillance DCE;LA MOSELOTTE À AUTRIVE;0;Nature de la station inconnue;386;;;;353.59
02051500;LE NEUNÉ À LA HOUSSIERE;;985215;6795762;26;RGF93 / Lambert 93;88244;La Houssière;88;Vosges;44;Grand Est;CR230;;;;;;;;A4330300;A4330300;;2;Station qualité située sur un cours d'eau;Crée sous le nom provisoire STATION REPRÉS. ME CR230 - NEUNE et le numéro NWCR230;2018-01-01;2027-12-31;2022-11-23;;LE NEUNÉ À LA HOUSSIERE;0;Nature de la station inconnue;0;;;;
02051600;LE NEUNE À LAVELINE-DEVANT-BRUYERE;;979407;6793847;26;RGF93 / Lambert 93;88262;Laveline-devant-Bruyères;88;Vosges;44;Grand Est;CR230;;;;;;;;A4330300;A4330300;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-02-17;;LE NEUNE À LAVELINE-DEVANT-BRUYERE;0;Nature de la station inconnue;445;;;;93.64
02051670;LE RUISSEAU DE HERPELMONT À BEAUMÉNIL;;977075;6793358;26;RGF93 / Lambert 93;88046;Beauménil;88;Vosges;44;Grand Est;CR231;;;;;;;;A4340310;A4340310;;2;Station qualité située sur un cours d'eau;;2014-01-01;2022-01-02;2021-11-18;;LE RUISSEAU DE HERPELMONT À BEAUMÉNIL;0;Nature de la station inconnue;435;;;;
02051820;LE BARBA À DOCELLES;;970561;6788305;26;RGF93 / Lambert 93;88135;Docelles;88;Vosges;44;Grand Est;CR232;;;;;;;;A4350300;A4350300;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-06-28;;LE BARBA À DOCELLES;0;Nature de la station inconnue;393;;;;
02052000;LA VOLOGNE À JARMENIL;;965675;6785434;26;RGF93 / Lambert 93;88250;Jarménil;88;Vosges;44;Grand Est;CR229;;;;;;;;A4360200;A43-0200;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-03-16;;LA VOLOGNE À JARMENIL;0;Nature de la station inconnue;356;;;;367.45
02052500;LA MOSELLE À ARCHETTES;;961477;6786670;26;RGF93 / Lambert 93;88012;Archettes;88;Vosges;44;Grand Est;CR210;;;;;;;;A4410060;A---0060;;2;Station qualité située sur un cours d'eau;;1989-01-01;;2022-11-22;Contrôle de surveillance DCE;LA MOSELLE À ARCHETTES;0;Nature de la station inconnue;340;;;;1127.64
02052610;LE RUISSEAU DES NAUVES À ARCHES;;961370;6786488;26;RGF93 / Lambert 93;88011;Arches;88;Vosges;44;Grand Est;CR234;;;;;;;;A4400710;A4400710;;2;Station qualité située sur un cours d'eau;Station créée par anticipation des programmes jusqu'en 2022;2017-01-01;2026-12-31;2023-08-23;;LE RUISSEAU DES NAUVES À ARCHES;0;Nature de la station inconnue;0;;;;
02052800;LE RUISSEAU DE RAINJUMENIL À HADOL;;957018;6785658;26;RGF93 / Lambert 93;88225;Hadol;88;Vosges;44;Grand Est;CR237;;;;;;;;A4420390;A4420390;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2022-11-22;;LE RUISSEAU DE RAINJUMENIL À HADOL;0;Nature de la station inconnue;392;;;;
02053000;LA MOSELLE À ÉPINAL;;956588;6789516;26;RGF93 / Lambert 93;88160;Épinal;88;Vosges;44;Grand Est;CR210;;;;;;;;A4430060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-04-27;;LA MOSELLE À ÉPINAL;0;Nature de la station inconnue;326;;;;1212.68
02053800;LE RUISSEAU D'OLIMA À GOLBEY;;955603;6794187;26;RGF93 / Lambert 93;88209;Golbey;88;Vosges;44;Grand Est;CR238;;;;;;;;A4430530;A4430530;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2022-11-21;;LE RUISSEAU D'OLIMA À GOLBEY;0;Nature de la station inconnue;320;;;;
02054000;LA MOSELLE À GOLBEY;;955632;6795355;26;RGF93 / Lambert 93;88209;Golbey;88;Vosges;44;Grand Est;CR210;;;;;;;;A4430060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-02-17;;LA MOSELLE À GOLBEY;0;Nature de la station inconnue;315;;;;1242.93
02054100;LA MOSELLE À CHAVELOT;;955373;6798229;26;RGF93 / Lambert 93;88099;Chavelot;88;Vosges;44;Grand Est;CR210;;;;;;;;A4430060;A---0060;;2;Station qualité située sur un cours d'eau;;1990-01-01;;2023-02-17;;LA MOSELLE À CHAVELOT;0;Nature de la station inconnue;310;;;;1257.14
02054145;LE SAINT-OGER À JEUXEY (AVAL);;958355;6796135;26;RGF93 / Lambert 93;88253;Jeuxey;88;Vosges;44;Grand Est;CR239;;;;;;;;A4440300;A4440300;;2;Station qualité située sur un cours d'eau;Station créée par anticipation des programmes jusqu'en 2022\nCréée sous le nom provisoire "STATION REPRÉS. ME CR239 - ST-OGER" et le numéro NWCR239;2018-01-01;2027-12-31;2023-09-25;;LE SAINT-OGER À JEUXEY (AVAL);0;Nature de la station inconnue;0;;;;
02054150;LE SAINT-OGER À DOGNEVILLE;;956248;6797350;26;RGF93 / Lambert 93;88136;Dogneville;88;Vosges;44;Grand Est;CR239;;;;;;;;A4440300;A4440300;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2022-11-22;;LE SAINT-OGER À DOGNEVILLE;0;Nature de la station inconnue;313;;;;51.78
02054265;LE DURBION À DOMPIERRE;;964477;6800538;26;RGF93 / Lambert 93;88152;Dompierre;88;Vosges;44;Grand Est;CR240;;;;;;;;A4500200;A45-0200;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2023-08-23;;LE DURBION À DOMPIERRE;0;Nature de la station inconnue;326;;;;
02054500;LA MOSELLE À CHATEL-NOMEXY;;951324;6806729;26;RGF93 / Lambert 93;88094;Châtel-sur-Moselle;88;Vosges;44;Grand Est;CR211;;;;;;;;A4550060;A---0060;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2022-11-22;;LA MOSELLE À CHATEL-NOMEXY;0;Nature de la station inconnue;286;;;;1510.44
02054633;LE PORTIEUX À PORTIEUX (COUVENT);;947997;6810470;26;RGF93 / Lambert 93;88355;Portieux;88;Vosges;44;Grand Est;CR243;;;;;;;;A4710350;A4710350;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2022-11-22;;LE PORTIEUX À PORTIEUX (COUVENT);0;Nature de la station inconnue;285;;;;
02054650;LA MOSELLE À CHARMES (AMONT);;944442;6812525;26;RGF93 / Lambert 93;88090;Charmes;88;Vosges;44;Grand Est;CR211;;;;;;;;A4720060;A---0060;;2;Station qualité située sur un cours d'eau;;1992-01-01;2023-12-31;2022-11-23;;LA MOSELLE À CHARMES (AMONT);0;Nature de la station inconnue;271;;;;1694.92
02054900;LE RUISSEAU DU GRAND BIEF À CHAMAGNE;;942266;6818286;26;RGF93 / Lambert 93;88084;Chamagne;88;Vosges;44;Grand Est;CR720;;;;;;;;A4730560;A4730560;;2;Station qualité située sur un cours d'eau;Risque d'assec estival (août ?);2008-01-01;2025-12-31;2023-09-25;;LE RUISSEAU DU GRAND BIEF À CHAMAGNE;0;Nature de la station inconnue;257;;;;
02055100;LE RUISSEAU DE LA VARROIE À CHAMAGNE;;943598;6818255;26;RGF93 / Lambert 93;88084;Chamagne;88;Vosges;44;Grand Est;CR721;;;;;;;;A4730610;A4730610;;2;Station qualité située sur un cours d'eau;;2009-01-01;2025-12-31;2023-01-17;;LE RUISSEAU DE LA VARROIE À CHAMAGNE;0;Nature de la station inconnue;266;5.9;;;
02057060;LE MADON À BAINVILLE-AUX-SAULES;;933667;6793751;26;RGF93 / Lambert 93;88030;Bainville-aux-Saules;88;Vosges;44;Grand Est;CR247;;;;;;;;A5210100;A5--0100;;2;Station qualité située sur un cours d'eau;;2014-01-01;;2023-08-23;;LE MADON À BAINVILLE-AUX-SAULES;0;Nature de la station inconnue;288;;;;
02057065;LE COLON À AVRAINVILLE;;937704;6812433;26;RGF93 / Lambert 93;88024;Avrainville;88;Vosges;44;Grand Est;CR262;;;;;;;;A5300300;A5300300;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2022-10-03;;LE COLON À AVRAINVILLE;0;Nature de la station inconnue;266;;;;
02057100;L'ILLON À ADOMPT;;935324;6793630;26;RGF93 / Lambert 93;88192;Gelvécourt-et-Adompt;88;Vosges;44;Grand Est;CR254;;;;;;;;A5220300;A5220300;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-03-17;;L'ILLON À ADOMPT;0;Nature de la station inconnue;291;;;;34.16
02057130;L'EAU DE LA VILLE À BAINVILLE-AUX-SAULES;;932523;6794122;26;RGF93 / Lambert 93;88030;Bainville-aux-Saules;88;Vosges;44;Grand Est;CR255;;;;;;;;A5230310;A5230310;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2023-09-15;;L'EAU DE LA VILLE À BAINVILLE-AUX-SAULES;0;Nature de la station inconnue;290;;;;
02057150;LE MADON À MARONCOURT;;933865;6798874;26;RGF93 / Lambert 93;88288;Maroncourt;88;Vosges;44;Grand Est;CR248;;;;;;;;A5230100;A5--0100;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2016-07-22;;LE MADON À MARONCOURT;0;Nature de la station inconnue;277;;;;186.57
02057168;LA GITTE À DOMPAIRE (PROCHIMPRÉ);;937639;6798281;26;RGF93 / Lambert 93;88151;Dompaire;88;Vosges;44;Grand Est;CR253;;;;;;;;A5240200;A52-0200;;2;Station qualité située sur un cours d'eau;;2014-01-01;;2020-12-11;;LA GITTE À DOMPAIRE (PROCHIMPRÉ);0;Nature de la station inconnue;283;;;;
02057210;LE RUISSEAU DE VROVILLE À VROVILLE;;933597;6801960;26;RGF93 / Lambert 93;88525;Vroville;88;Vosges;44;Grand Est;CR257;;;;;;;;A5260330;A5260330;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2021-05-05;;LE RUISSEAU DE VROVILLE À VROVILLE;0;Nature de la station inconnue;271;;;;
02057245;LA SAULE À HYMONT;;933531;6801331;26;RGF93 / Lambert 93;88246;Hymont;88;Vosges;44;Grand Est;CR258;;;;;;;;A5260360;A5260360;;2;Station qualité située sur un cours d'eau;;2014-01-01;2020-12-31;2020-12-11;;LA SAULE À HYMONT;0;Nature de la station inconnue;275;;;;
02057250;LE MADON À MATTAINCOURT;;932556;6802082;26;RGF93 / Lambert 93;88292;Mattaincourt;88;Vosges;44;Grand Est;CR248;;;;;;;;A5260100;A5--0100;;2;Station qualité située sur un cours d'eau;;1993-01-01;;2023-03-16;;LE MADON À MATTAINCOURT;0;Nature de la station inconnue;270;;;;369.09
02057300;LE VAL D'AROL À POUSSAY;;931380;6805563;26;RGF93 / Lambert 93;88357;Poussay;88;Vosges;44;Grand Est;CR259;;;;;;;;A5270720;A5270720;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2022-05-05;;LE VAL D'AROL À POUSSAY;0;Nature de la station inconnue;272;;;;
02057350;LE RUISSEAU DES PIERRES À POUSSAY;;931726;6807122;26;RGF93 / Lambert 93;88357;Poussay;88;Vosges;44;Grand Est;CR260;;;;;;;;A5280340;A5280340;;2;Station qualité située sur un cours d'eau;;2014-01-01;2019-12-31;2020-03-03;;LE RUISSEAU DES PIERRES À POUSSAY;0;Nature de la station inconnue;261;;;;
02057400;LE MADON À AMBACOURT;;932766;6809783;26;RGF93 / Lambert 93;88006;Ambacourt;88;Vosges;44;Grand Est;CR249;;;;;;;;A5290100;A5--0100;;2;Station qualité située sur un cours d'eau;;1976-01-01;;2020-12-07;;LE MADON À AMBACOURT;0;Nature de la station inconnue;255;;;;505.16
02057453;LE RUISSEAU DU XOUILLON À GIRCOURT-LES-VIEVILLE;;935680;6809941;26;RGF93 / Lambert 93;88202;Gircourt-lès-Viéville;88;Vosges;44;Grand Est;CR261;;;;;;;;A5290340;A5290340;;2;Station qualité située sur un cours d'eau;;2014-01-01;2020-12-31;2020-12-11;;LE RUISSEAU DU XOUILLON À GIRCOURT-LES-VIEVILLE;0;Nature de la station inconnue;263;;;;
02057480;LE BEAULONG À MARAINVILLE-SUR-MADON;;933864;6815835;26;RGF93 / Lambert 93;88286;Marainville-sur-Madon;88;Vosges;44;Grand Est;CR263;;;;;;;;A5310340;A5310340;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2022-11-22;;LE BEAULONG À MARAINVILLE-SUR-MADON;0;Nature de la station inconnue;258;;;;
